Time,ID,LON,LAT
2025-06-25 17:00:00,125,121.81015006325904,36.727612096624455
2025-06-25 17:01:00,125,121.8098793701036,36.72517647164534
2025-06-25 17:02:00,125,121.8096086769482,36.7227408466662
2025-06-25 17:03:00,125,121.80921686494348,36.71927616320784
2025-06-25 17:04:00,125,121.80882505293874,36.71581147974948
2025-06-25 17:05:00,125,121.80846122352598,36.712955832090216
2025-06-25 17:06:00,125,121.8080973941132,36.71010018443093
2025-06-25 17:07:00,125,121.80773356470044,36.70724453677167
2025-06-25 17:08:00,125,121.80736973528766,36.70438888911235
2025-06-25 17:09:00,125,121.8070059058749,36.70153324145309
2025-06-25 17:10:00,125,121.80664207646214,36.6986775937938
2025-06-25 17:11:00,125,121.80627824704936,36.695821946134544
2025-06-25 17:12:00,125,121.8059144176366,36.69296629847528
2025-06-25 17:13:00,125,121.80555058822382,36.690110650816
2025-06-25 17:14:00,125,121.80518675881106,36.68725500315671
2025-06-25 17:15:00,125,121.80482292939828,36.68439935549742
2025-06-25 17:16:00,125,121.80445909998552,36.68154370783816
2025-06-25 17:17:00,125,121.80409527057274,36.67868806017887
2025-06-25 17:18:00,125,121.80366102515428,36.67558016959646
2025-06-25 17:19:00,125,121.8033673937568,36.67294370788952
2025-06-25 17:20:00,125,121.8030737623593,36.67030724618263
2025-06-25 17:21:00,125,121.8026022791483,36.66619017387743
2025-06-25 17:22:00,125,121.80239476711664,36.6644080018533
2025-06-25 17:23:00,125,121.80218725508502,36.66262582982918
2025-06-25 17:24:00,125,121.80175964956028,36.65891055996235
2025-06-25 17:25:00,125,121.80117914978251,36.65409241323784
2025-06-25 17:26:00,125,121.8008221318989,36.65087838067936
2025-06-25 17:27:00,125,121.80062077368972,36.64922225963346
2025-06-25 17:28:00,125,121.80041941548056,36.64756613858757
2025-06-25 17:29:00,125,121.800009908632,36.6441784658322
2025-06-25 17:30:00,125,121.79960040178348,36.64079079307683
2025-06-25 17:31:00,125,121.7991859253532,36.63702409675281
2025-06-25 17:32:00,125,121.79878103218752,36.63340851972157
2025-06-25 17:33:00,125,121.79836324270276,36.62938914101841
2025-06-25 17:34:00,125,121.79816104941588,36.62730315036927
2025-06-25 17:35:00,125,121.79795885612896,36.625217159720165
2025-06-25 17:36:00,125,121.79754229881848,36.6207424883965
2025-06-25 17:37:00,125,121.79713850091886,36.61672220681368
2025-06-25 17:38:00,125,121.79672580429587,36.61229786559335
2025-06-25 17:39:00,125,121.79632241712105,36.60812581980369
2025-06-25 17:40:00,125,121.795926162647,36.603902734505255
2025-06-25 17:41:00,125,121.79571847266594,36.601817098558826
2025-06-25 17:42:00,125,121.79551078268489,36.59973146261245
2025-06-25 17:43:00,125,121.79511425439432,36.595609553451936
2025-06-25 17:44:00,125,121.79476619006,36.59204088847957
2025-06-25 17:45:00,125,121.79437038735188,36.5880200909655
2025-06-25 17:46:00,125,121.7939631805307,36.58415176706376
2025-06-25 17:47:00,125,121.793620339074,36.58068392352658
2025-06-25 17:48:00,125,121.79327749761732,36.5772160799894
2025-06-25 17:49:00,125,121.79288633600508,36.57258803217377
2025-06-25 17:50:00,125,121.79249680350712,36.56846567157339
2025-06-25 17:51:00,125,121.7922392189256,36.56580159414145
2025-06-25 17:52:00,125,121.79198163434404,36.5631375167095
