Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 12:00:00,8,8190,75243.7786,-54.2606
2025-06-25 12:06:00,8,8190,75858.7005,-53.7201
2025-06-25 12:12:00,8,8190,76401.4558,-53.2144
2025-06-25 12:20:00,5,8190,-100.0,-114.6045
2025-06-25 12:36:00,8,8190,78186.8583,-51.4501
2025-06-25 12:42:00,6,8190,131351.9528,-102.2744
2025-06-25 13:10:00,5,8190,-100.0,-112.0327
2025-06-25 13:10:00,10,8190,-100.0,-17.8572
2025-06-25 13:12:00,6,8190,130271.0128,-99.4241
2025-06-25 13:24:00,9,8190,52377.3515,-22.7656
2025-06-25 13:30:00,7,8190,112620.0675,-72.6707
2025-06-25 13:36:00,6,8190,129590.9441,-96.7628
2025-06-25 13:56:00,9,8190,60305.5411,-19.9261
2025-06-25 14:00:00,5,8190,-100.0,-108.1517
2025-06-25 14:00:00,6,8190,129257.8586,-93.9893
2025-06-25 14:10:00,5,8190,-100.0,-107.5746
2025-06-25 14:10:00,10,8190,-100.0,-14.1846
2025-06-25 14:12:00,8,8190,94140.4022,-41.109
2025-06-25 14:20:00,9,8190,65339.7635,-18.614
2025-06-25 14:20:00,5,8190,-100.0,-106.8663
2025-06-25 14:36:00,9,8190,69201.6457,-17.7386
2025-06-25 14:40:00,5,8190,-100.0,-105.2629
2025-06-25 14:44:00,9,8190,71295.7729,-17.3059
2025-06-25 14:52:00,9,8190,73274.2977,-16.9181
2025-06-25 15:00:00,5,8190,-100.0,-103.6253
2025-06-25 15:08:00,9,8190,77064.2165,-16.2157
2025-06-25 15:24:00,9,8190,80444.7076,-15.3652
2025-06-25 15:30:00,10,8190,-100.0,-11.1602
2025-06-25 15:30:00,6,8190,130130.1818,-84.557
2025-06-25 15:30:00,5,8190,-100.0,-101.4012
2025-06-25 15:36:00,8,8190,110580.7746,-34.2824
2025-06-25 15:48:00,6,8190,130420.4677,-82.3171
2025-06-25 16:00:00,7,8190,129476.8671,-56.4481
2025-06-25 16:18:00,6,8190,131522.8232,-78.1763
2025-06-25 16:30:00,8,8190,124709.0549,-29.4593
2025-06-25 16:36:00,8,8190,126401.2835,-28.9743
2025-06-25 16:40:00,10,8190,-100.0,-8.1079
2025-06-25 16:42:00,8,8190,128045.6428,-28.5164
2025-06-25 17:20:00,10,8190,-100.0,-6.8206
2025-06-25 17:30:00,6,8190,137925.1096,-67.669
2025-06-25 17:30:00,7,8190,147965.0752,-45.9997
2025-06-25 17:40:00,10,8190,-100.0,-6.3026
2025-06-25 18:30:00,10,8190,-100.0,-5.241
