Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 19:06:00,4,9711,130038.9198,-98.8905
2025-06-25 19:18:00,8,9711,122767.1301,4.9261
2025-06-25 19:20:00,10,9711,-100.0,26.9506
2025-06-25 19:24:00,4,9711,131405.9346,-99.7036
2025-06-25 19:36:00,6,9711,73492.624,-51.9549
2025-06-25 19:40:00,7,9711,102535.8992,-21.1865
2025-06-25 19:40:00,10,9711,-100.0,26.2603
2025-06-25 19:42:00,8,9711,122896.2661,4.1136
2025-06-25 19:50:00,10,9711,-100.0,26.2228
2025-06-25 20:00:00,7,9711,100617.0717,-22.5482
2025-06-25 20:06:00,6,9711,73243.6179,-55.2041
2025-06-25 20:10:00,5,9711,-100.0,-93.1411
2025-06-25 20:10:00,10,9711,-100.0,26.1349
2025-06-25 20:12:00,4,9711,135626.8109,-101.0304
2025-06-25 20:24:00,8,9711,117154.5725,2.7961
2025-06-25 20:36:00,6,9711,72960.266,-58.6584
2025-06-25 20:40:00,10,9711,-100.0,26.0021
2025-06-25 20:40:00,5,9711,-100.0,-95.0699
2025-06-25 20:44:00,9,9711,113332.0352,23.6389
2025-06-25 20:50:00,5,9711,-100.0,-95.192
2025-06-25 20:54:00,8,9711,115235.5847,1.7661
2025-06-25 21:12:00,6,9711,76448.868,-58.2162
2025-06-25 21:40:00,5,9711,-100.0,-91.2865
2025-06-25 21:40:00,10,9711,-100.0,22.7025
2025-06-25 21:48:00,8,9711,123066.3589,-0.1868
2025-06-25 21:48:00,4,9711,141779.8925,-98.7285
2025-06-25 22:00:00,8,9711,124735.0726,-0.5801
2025-06-25 22:04:00,9,9711,121195.1021,19.0729
2025-06-25 22:06:00,8,9711,125361.5308,-0.77527
2025-06-25 22:20:00,7,9711,108942.0301,-26.5041
2025-06-25 22:20:00,9,9711,120255.4739,18.7072
2025-06-25 22:36:00,8,9711,128538.6211,-1.622
2025-06-25 22:40:00,7,9711,113830.3344,-26.0385
2025-06-25 22:52:00,9,9711,127541.8251,16.6026
2025-06-25 22:54:00,6,9711,91281.4819,-52.0816
2025-06-25 23:12:00,4,9711,146239.8356,-96.2205
2025-06-25 23:18:00,8,9711,123714.1957,-2.7092
2025-06-25 23:24:00,8,9711,119162.4646,-2.8952
2025-06-25 23:30:00,10,9711,-100.0,21.2229
2025-06-25 23:36:00,4,9711,150349.0956,-103.6505
2025-06-25 23:40:00,5,9711,-100.0,-99.3643
2025-06-25 23:42:00,4,9711,151812.9351,-105.4385
2025-06-25 23:48:00,8,9711,99634.8528,-3.9416
2025-06-25 23:50:00,5,9711,-100.0,-102.6269
2025-06-26 00:30:00,10,9711,-100.0,32.5128
2025-06-26 00:40:00,5,9711,-100.0,-117.5676
2025-06-26 00:40:00,10,9711,-100.0,35.4372
2025-06-26 00:54:00,6,9711,80391.4839,-107.8415
2025-06-26 01:00:00,10,9711,-100.0,43.8171
2025-06-26 01:08:00,9,9711,44662.9418,44.4909
2025-06-26 01:12:00,8,9711,41217.9622,-13.9801
2025-06-26 01:20:00,5,9711,-100.0,-127.3672
