Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 16:00:00,5,5456,-100.0,19.4596
2025-06-25 16:10:00,3,5456,44820.2169,-34.0908
2025-06-25 16:12:00,2,5456,43535.222,-125.5189
2025-06-25 16:20:00,5,5456,-100.0,17.882
2025-06-25 16:20:00,1,5456,-100.0,-128.9226
2025-06-25 16:28:00,2,5456,51564.3978,-128.2339
2025-06-25 16:30:00,5,5456,-100.0,17.0052
2025-06-25 16:50:00,3,5456,43800.3412,-60.1924
2025-06-25 17:00:00,1,5456,-100.0,-131.4813
2025-06-25 17:10:00,5,5456,-100.0,12.3432
2025-06-25 17:12:00,6,5456,157829.2253,23.1771
2025-06-25 17:20:00,5,5456,-100.0,11.001
2025-06-25 17:20:00,3,5456,48934.4391,-78.8865
2025-06-25 17:24:00,6,5456,151642.5468,22.635
2025-06-25 17:30:00,1,5456,-100.0,-133.0801
2025-06-25 17:30:00,6,5456,149245.5574,22.2252
2025-06-25 17:32:00,2,5456,83121.1284,-132.3688
2025-06-25 17:48:00,4,5456,70853.4812,-18.3113
2025-06-25 17:50:00,1,5456,-100.0,-132.2138
2025-06-25 17:56:00,2,5456,91834.8509,-131.1309
2025-06-25 18:24:00,6,5456,132769.3547,16.8297
2025-06-25 18:40:00,5,5456,-100.0,-5.9209
2025-06-25 19:00:00,1,5456,-100.0,-131.8492
2025-06-25 19:06:00,6,5456,114787.7638,12.4226
2025-06-25 19:12:00,4,5456,65916.7521,-48.9558
2025-06-25 19:30:00,1,5456,-100.0,-132.1847
2025-06-25 19:30:00,5,5456,-100.0,-22.9772
2025-06-25 19:36:00,4,5456,67476.1445,-59.01
2025-06-25 19:40:00,1,5456,-100.0,-132.4022
2025-06-25 20:10:00,10,5456,-100.0,36.7157
2025-06-25 20:20:00,10,5456,-100.0,36.4786
2025-06-25 20:20:00,5,5456,-100.0,-45.497
2025-06-25 20:20:00,1,5456,-100.0,-132.78
2025-06-25 20:30:00,10,5456,-100.0,36.2084
2025-06-25 20:40:00,1,5456,-100.0,-132.7134
2025-06-25 21:06:00,4,5456,87824.9651,-84.6425
2025-06-25 21:10:00,3,5456,136737.1371,-114.9629
2025-06-25 21:18:00,8,5456,157522.016,17.8748
2025-06-25 21:20:00,1,5456,-100.0,-132.0617
2025-06-25 21:20:00,10,5456,-100.0,34.087
2025-06-25 21:20:00,5,5456,-100.0,-67.666
2025-06-25 21:30:00,10,5456,-100.0,33.638
2025-06-25 21:30:00,7,5456,119390.2337,-0.89117
2025-06-25 21:36:00,4,5456,97447.7427,-89.6775
2025-06-25 21:48:00,8,5456,147373.797,15.1482
2025-06-25 21:54:00,8,5456,145286.5108,14.5292
2025-06-25 22:00:00,4,5456,105236.2595,-93.0865
2025-06-25 22:12:00,9,5456,142348.5471,30.2957
2025-06-25 22:12:00,6,5456,66958.3952,-33.0509
2025-06-25 22:20:00,9,5456,137736.6295,30.256
2025-06-25 22:40:00,5,5456,-100.0,-94.0404
2025-06-25 23:10:00,10,5456,-100.0,31.3678
2025-06-25 23:10:00,5,5456,-100.0,-99.6491
2025-06-25 23:18:00,4,5456,134540.8368,-106.2026
2025-06-25 23:24:00,4,5456,136771.831,-106.3212
2025-06-25 23:24:00,6,5456,65278.5133,-64.0503
2025-06-25 23:30:00,8,5456,105505.3771,3.6162
2025-06-25 23:32:00,9,5456,105223.8272,26.5374
2025-06-25 23:36:00,8,5456,104442.0442,2.5456
2025-06-25 23:42:00,8,5456,103559.1542,1.6133
2025-06-25 23:50:00,5,5456,-100.0,-101.3438
2025-06-26 00:06:00,6,5456,75893.5053,-72.0735
2025-06-26 00:10:00,5,5456,-100.0,-101.7722
2025-06-26 00:20:00,5,5456,-100.0,-102.0164
2025-06-26 00:20:00,10,5456,-100.0,22.5467
2025-06-26 00:30:00,10,5456,-100.0,21.0989
2025-06-26 00:42:00,8,5456,99408.6391,-9.7072
2025-06-26 00:50:00,7,5456,96751.5746,-42.5575
2025-06-26 00:54:00,8,5456,100687.5629,-11.9451
2025-06-26 01:00:00,9,5456,88944.452,11.8828
2025-06-26 01:30:00,8,5456,100576.1903,-18.9414
2025-06-26 01:32:00,9,5456,84212.9996,5.3584
2025-06-26 01:48:00,8,5456,98997.6094,-22.8727
2025-06-26 02:00:00,7,5456,107723.152,-55.092
2025-06-26 02:00:00,8,5456,98392.5809,-25.4548
2025-06-26 02:00:00,5,5456,-100.0,-103.2681
2025-06-26 02:20:00,7,5456,110850.36,-58.7628
2025-06-26 02:20:00,10,5456,-100.0,-1.6289
2025-06-26 02:36:00,9,5456,71542.5102,-10.1474
2025-06-26 02:40:00,5,5456,-100.0,-105.1211
2025-06-26 02:40:00,10,5456,-100.0,-6.905
