Time,SensorID,BoatID,Distance,Azimuth
2025-06-26 01:00:00,2,9931,120312.0594,-127.0418
2025-06-26 01:00:00,1,9931,-100.0,-127.9318
2025-06-26 01:20:00,1,9931,-100.0,-124.6004
2025-06-26 01:24:00,4,9931,83279.5388,-41.6333
2025-06-26 01:24:00,6,9931,130391.029,7.5946
2025-06-26 01:30:00,1,9931,-100.0,-122.9352
2025-06-26 01:30:00,5,9931,-100.0,-16.3908
2025-06-26 01:36:00,6,9931,134230.6468,6.5341
2025-06-26 01:48:00,6,9931,138258.346,5.4753
2025-06-26 02:00:00,1,9931,-100.0,-117.6823
2025-06-26 02:06:00,6,9931,144135.1199,4.0749
2025-06-26 02:10:00,1,9931,-100.0,-115.9059
2025-06-26 02:18:00,4,9931,103447.3155,-38.4298
2025-06-26 02:30:00,6,9931,152204.4838,2.3908
2025-06-26 03:06:00,4,9931,121401.1695,-36.5607
2025-06-26 03:16:00,2,9931,121343.7538,-102.1094
2025-06-26 03:18:00,4,9931,125918.5622,-36.2139
2025-06-26 03:20:00,5,9931,-100.0,-19.4651
2025-06-26 03:20:00,1,9931,-100.0,-104.0409
2025-06-26 03:30:00,3,9931,118604.6433,-69.9975
2025-06-26 03:30:00,5,9931,-100.0,-19.6987
2025-06-26 03:50:00,1,9931,-100.0,-99.2714
2025-06-26 04:12:00,2,9931,128854.6298,-93.1051
2025-06-26 04:20:00,2,9931,130233.9869,-91.881
