Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 17:00:00,6,424,146566.8316,-47.3832
2025-06-25 18:00:00,10,424,-100.0,7.4264
2025-06-25 18:06:00,6,424,128189.9033,-45.7323
2025-06-25 18:10:00,10,424,-100.0,8.4238
2025-06-25 18:10:00,5,424,-100.0,-72.2331
2025-06-25 18:30:00,5,424,-100.0,-72.4246
2025-06-25 18:36:00,4,424,157233.3669,-83.0728
2025-06-25 18:40:00,10,424,-100.0,11.6028
2025-06-25 18:44:00,9,424,154141.6367,10.2151
2025-06-25 19:10:00,10,424,-100.0,15.2374
2025-06-25 19:18:00,8,424,158789.5795,-1.2486
2025-06-25 19:20:00,5,424,-100.0,-72.8823
2025-06-25 19:30:00,5,424,-100.0,-72.9422
2025-06-25 19:30:00,10,424,-100.0,17.6665
2025-06-25 20:10:00,7,424,138037.3209,-12.2941
2025-06-25 20:12:00,4,424,123331.4124,-81.6391
2025-06-25 20:20:00,5,424,-100.0,-65.3117
2025-06-25 20:20:00,7,424,139100.7438,-10.0751
2025-06-25 20:30:00,5,424,-100.0,-62.7785
2025-06-25 20:30:00,3,424,154173.7506,-106.2874
2025-06-25 20:36:00,6,424,97508.6342,-22.8427
2025-06-25 20:40:00,1,424,-100.0,-124.6278
2025-06-25 20:40:00,5,424,-100.0,-60.3067
2025-06-25 21:12:00,6,424,99357.9281,-12.1028
2025-06-25 21:18:00,6,424,100100.026,-10.1566
2025-06-25 21:20:00,3,424,128397.9433,-104.8713
2025-06-25 21:24:00,6,424,100905.6843,-8.3992
2025-06-25 21:30:00,5,424,-100.0,-44.2021
2025-06-25 21:32:00,2,424,157374.8018,-125.694
2025-06-25 21:40:00,3,424,117982.8494,-104.0251
2025-06-25 21:48:00,4,424,84588.4947,-63.2642
2025-06-25 21:50:00,5,424,-100.0,-36.1769
2025-06-25 21:54:00,6,424,106489.4888,0.26567
2025-06-25 22:00:00,3,424,106782.7128,-103.1301
2025-06-25 22:00:00,6,424,107757.4521,1.8845
2025-06-25 22:12:00,2,424,135508.9284,-127.9022
2025-06-25 22:18:00,4,424,73718.7835,-52.8008
2025-06-25 22:20:00,1,424,-100.0,-129.3232
2025-06-25 22:20:00,3,424,94518.715,-102.1609
2025-06-25 22:20:00,5,424,-100.0,-21.6951
2025-06-25 22:24:00,4,424,72017.9719,-50.5652
2025-06-25 22:30:00,5,424,-100.0,-16.8852
2025-06-25 22:30:00,4,424,70140.2748,-47.7257
2025-06-25 22:42:00,6,424,119876.995,13.169
2025-06-25 22:50:00,5,424,-100.0,-7.4636
2025-06-25 23:00:00,5,424,-100.0,-2.5102
2025-06-25 23:00:00,6,424,127227.9915,17.305
2025-06-25 23:30:00,4,424,64687.1173,-15.0592
2025-06-25 23:36:00,4,424,65500.2174,-11.4583
2025-06-25 23:54:00,6,424,152597.3598,26.9052
2025-06-26 00:20:00,2,424,91404.0681,-140.1997
2025-06-26 00:20:00,3,424,49701.4529,-100.1115
2025-06-26 00:20:00,1,424,-100.0,-140.1235
2025-06-26 00:20:00,5,424,-100.0,12.8771
2025-06-26 00:36:00,6,424,128709.1752,22.5493
2025-06-26 00:48:00,4,424,57234.4712,-31.2493
2025-06-26 01:00:00,1,424,-100.0,-135.2255
2025-06-26 01:10:00,1,424,-100.0,-134.372
2025-06-26 01:40:00,7,424,159800.5901,14.1215
2025-06-26 01:50:00,3,424,98979.4041,-107.396
2025-06-26 01:54:00,4,424,70542.5992,-60.7863
2025-06-26 02:10:00,5,424,-100.0,-36.4843
2025-06-26 02:18:00,6,424,96573.5802,-0.35771
2025-06-26 02:20:00,7,424,147821.0693,7.5749
2025-06-26 02:20:00,1,424,-100.0,-129.9094
2025-06-26 02:20:00,10,424,-100.0,34.4264
2025-06-26 02:20:00,5,424,-100.0,-40.8953
2025-06-26 02:30:00,4,424,83296.7756,-70.9021
2025-06-26 02:40:00,7,424,142950.0924,4.0708
2025-06-26 02:42:00,4,424,88151.2897,-73.6922
2025-06-26 02:54:00,6,424,91016.6814,-11.3687
2025-06-26 03:00:00,6,424,90443.2145,-13.1719
2025-06-26 03:42:00,4,424,113568.5821,-84.1751
2025-06-26 03:50:00,7,424,129100.8518,-10.6868
2025-06-26 03:50:00,5,424,-100.0,-70.9779
2025-06-26 04:00:00,5,424,-100.0,-73.2382
2025-06-26 04:00:00,10,424,-100.0,24.2298
2025-06-26 04:10:00,7,424,126932.7899,-15.3595
2025-06-26 04:10:00,10,424,-100.0,22.9417
2025-06-26 04:18:00,8,424,147865.8986,3.1913
2025-06-26 04:20:00,9,424,144648.5544,19.5197
2025-06-26 04:24:00,8,424,146591.456,2.2706
2025-06-26 04:30:00,7,424,125610.0739,-19.7555
2025-06-26 04:40:00,10,424,-100.0,19.4109
