Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 14:00:00,4,1138,61961.4537,-131.0065
2025-06-25 14:06:00,8,1138,138299.2493,40.9059
2025-06-25 14:12:00,6,1138,34580.5443,37.2821
2025-06-25 14:20:00,9,1138,158222.2,53.0895
2025-06-25 14:20:00,7,1138,87919.4206,26.5769
2025-06-25 14:20:00,5,1138,-100.0,-128.9352
2025-06-25 14:36:00,8,1138,133118.4721,36.2506
2025-06-25 14:40:00,5,1138,-100.0,-117.9162
2025-06-25 14:50:00,5,1138,-100.0,-113.4652
2025-06-25 14:54:00,4,1138,77936.1243,-117.0511
2025-06-25 14:54:00,8,1138,129849.1312,32.7968
2025-06-25 15:00:00,10,1138,-100.0,48.8659
2025-06-25 15:12:00,4,1138,85448.7599,-113.1488
2025-06-25 15:12:00,6,1138,33938.5212,-10.2086
2025-06-25 15:18:00,6,1138,35194.1874,-14.7973
2025-06-25 15:24:00,9,1138,140876.4501,43.9115
2025-06-25 15:32:00,9,1138,140826.6555,43.3104
2025-06-25 15:36:00,6,1138,38187.0796,-18.5874
2025-06-25 15:40:00,5,1138,-100.0,-100.6221
2025-06-25 15:40:00,10,1138,-100.0,44.0859
2025-06-25 16:18:00,6,1138,48341.0061,-31.6195
2025-06-25 16:20:00,5,1138,-100.0,-94.494
2025-06-25 16:20:00,10,1138,-100.0,38.8295
2025-06-25 16:24:00,4,1138,102808.1757,-104.117
2025-06-25 16:28:00,9,1138,135286.1596,36.1691
2025-06-25 16:30:00,5,1138,-100.0,-93.3248
2025-06-25 16:30:00,10,1138,-100.0,37.5321
2025-06-25 16:42:00,6,1138,54624.7487,-35.9806
2025-06-25 16:52:00,9,1138,134451.848,33.439
2025-06-25 16:54:00,8,1138,127481.5327,14.7206
2025-06-25 17:30:00,5,1138,-100.0,-87.4931
2025-06-25 17:36:00,8,1138,130874.2478,10.2001
2025-06-25 17:36:00,6,1138,67531.8307,-40.667
2025-06-25 17:40:00,5,1138,-100.0,-86.6216
2025-06-25 17:48:00,8,1138,132134.5456,8.9829
2025-06-25 18:10:00,5,1138,-100.0,-84.4068
2025-06-25 18:12:00,6,1138,76656.3843,-42.965
2025-06-25 18:30:00,5,1138,-100.0,-83.2151
2025-06-25 18:30:00,6,1138,82540.6526,-44.798
2025-06-25 18:42:00,8,1138,137828.8538,2.0199
2025-06-25 18:48:00,6,1138,88550.2109,-46.5075
2025-06-25 19:00:00,7,1138,122621.0323,-22.7679
2025-06-25 19:00:00,5,1138,-100.0,-81.7464
2025-06-25 19:10:00,5,1138,-100.0,-81.3619
2025-06-25 19:10:00,10,1138,-100.0,17.554
2025-06-25 19:30:00,10,1138,-100.0,14.2761
2025-06-25 20:00:00,7,1138,139174.199,-29.1581
2025-06-25 20:04:00,9,1138,139717.7032,7.2135
2025-06-25 20:30:00,5,1138,-100.0,-78.5161
2025-06-25 20:30:00,10,1138,-100.0,4.8809
2025-06-25 20:40:00,5,1138,-100.0,-78.3315
2025-06-25 20:40:00,10,1138,-100.0,3.0474
2025-06-25 20:50:00,5,1138,-100.0,-78.0657
2025-06-25 21:00:00,9,1138,147131.5901,-0.98356
2025-06-25 21:00:00,7,1138,158526.2929,-34.465
2025-06-25 21:00:00,10,1138,-100.0,1.1428
2025-06-25 21:06:00,6,1138,137763.9573,-53.8077
2025-06-25 21:30:00,5,1138,-100.0,-75.9138
2025-06-25 21:32:00,9,1138,152209.7126,-1.444
2025-06-25 21:36:00,6,1138,141597.7665,-52.5294
2025-06-25 21:48:00,6,1138,143170.0763,-52.0658
