Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 21:06:00,6,9537,101157.6051,-132.4177
2025-06-25 21:08:00,9,9537,33706.8632,91.6942
2025-06-25 21:10:00,7,9537,56006.3101,-107.3261
2025-06-25 21:18:00,8,9537,15335.5691,-28.7527
2025-06-25 21:20:00,5,9537,-100.0,-133.677
2025-06-25 21:30:00,7,9537,54080.0286,-99.4525
2025-06-25 21:30:00,10,9537,-100.0,78.199
2025-06-25 21:30:00,5,9537,-100.0,-132.5275
2025-06-25 21:40:00,9,9537,35871.5253,70.9771
2025-06-25 21:50:00,7,9537,53135.0737,-92.4497
2025-06-25 21:50:00,10,9537,-100.0,69.461
2025-06-25 21:54:00,6,9537,90301.1923,-124.7861
2025-06-25 22:00:00,5,9537,-100.0,-129.9267
2025-06-25 22:10:00,5,9537,-100.0,-128.9609
2025-06-25 22:10:00,10,9537,-100.0,61.8715
2025-06-25 22:20:00,5,9537,-100.0,-128.3475
2025-06-25 22:24:00,6,9537,84134.5397,-120.3643
2025-06-25 22:30:00,5,9537,-100.0,-127.7991
2025-06-25 22:40:00,7,9537,51851.4765,-76.2759
2025-06-25 22:50:00,5,9537,-100.0,-125.9892
2025-06-25 23:00:00,8,9537,46182.5215,-3.7619
2025-06-25 23:20:00,7,9537,54115.8058,-62.043
2025-06-25 23:24:00,9,9537,58500.0833,42.6614
2025-06-25 23:30:00,7,9537,55141.713,-58.7369
2025-06-25 23:30:00,10,9537,-100.0,44.8848
2025-06-25 23:30:00,6,9537,71660.9398,-107.6875
2025-06-25 23:30:00,5,9537,-100.0,-122.0679
2025-06-25 23:42:00,8,9537,59673.7374,-0.34745
2025-06-25 23:48:00,6,9537,69001.5829,-102.8713
2025-06-25 23:50:00,10,9537,-100.0,41.2606
2025-06-26 00:12:00,9,9537,75509.3643,34.0685
2025-06-26 00:20:00,10,9537,-100.0,35.924
2025-06-26 00:20:00,5,9537,-100.0,-114.0958
2025-06-26 00:28:00,9,9537,81072.6111,32.2054
2025-06-26 00:30:00,4,9537,151837.0267,-115.0803
2025-06-26 00:42:00,6,9537,64813.9154,-83.1753
2025-06-26 01:00:00,9,9537,95242.5183,28.0371
2025-06-26 01:08:00,9,9537,99305.9093,27.0252
2025-06-26 01:18:00,4,9537,141032.0046,-106.4045
2025-06-26 01:20:00,10,9537,-100.0,28.1421
2025-06-26 01:30:00,8,9537,110992.8324,2.562
2025-06-26 01:40:00,9,9537,115106.0674,23.8568
2025-06-26 01:40:00,5,9537,-100.0,-94.6003
2025-06-26 01:50:00,5,9537,-100.0,-91.6667
2025-06-26 01:54:00,6,9537,76295.1007,-53.2927
2025-06-26 02:00:00,6,9537,78015.5286,-51.3204
2025-06-26 02:10:00,5,9537,-100.0,-85.8898
2025-06-26 02:18:00,6,9537,82509.4315,-46.6485
2025-06-26 02:18:00,4,9537,132963.0131,-94.4661
2025-06-26 02:20:00,10,9537,-100.0,23.4608
2025-06-26 02:24:00,8,9537,134975.8995,3.2215
2025-06-26 02:24:00,6,9537,82603.7418,-46.1828
2025-06-26 02:36:00,6,9537,80289.6393,-46.9382
2025-06-26 02:42:00,6,9537,79193.9097,-47.3264
2025-06-26 02:48:00,8,9537,130550.386,4.118
2025-06-26 02:48:00,6,9537,78186.5227,-47.681
2025-06-26 03:00:00,4,9537,130298.4722,-95.2525
2025-06-26 03:00:00,5,9537,-100.0,-85.169
2025-06-26 03:06:00,4,9537,129831.7548,-94.4704
2025-06-26 03:10:00,5,9537,-100.0,-83.486
2025-06-26 03:20:00,10,9537,-100.0,24.2426
2025-06-26 03:30:00,8,9537,135873.0514,4.8502
2025-06-26 03:30:00,6,9537,80268.0465,-43.9406
2025-06-26 03:32:00,9,9537,134642.516,23.0517
2025-06-26 03:36:00,6,9537,78263.3828,-45.0255
2025-06-26 03:36:00,4,9537,128450.8525,-95.2182
2025-06-26 03:40:00,10,9537,-100.0,25.7724
2025-06-26 03:54:00,8,9537,127329.5034,5.7303
2025-06-26 03:54:00,4,9537,128261.9905,-98.0124
2025-06-26 04:00:00,4,9537,128120.0387,-98.3731
2025-06-26 04:00:00,8,9537,126601.8774,5.888
2025-06-26 04:00:00,5,9537,-100.0,-89.0504
