Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 10:00:00,10,5588,-100.0,58.4099
2025-06-25 10:00:00,5,5588,-100.0,-156.5349
2025-06-25 10:06:00,8,5588,139281.4162,43.8567
2025-06-25 10:18:00,6,5588,38973.3007,46.2175
2025-06-25 10:24:00,8,5588,142650.6942,41.6103
2025-06-25 10:30:00,1,5588,-100.0,-150.4192
2025-06-25 10:36:00,8,5588,144870.5302,40.2581
2025-06-25 10:40:00,10,5588,-100.0,53.9433
2025-06-25 10:40:00,1,5588,-100.0,-149.693
2025-06-25 10:40:00,5,5588,-100.0,-129.5129
2025-06-25 10:40:00,3,5588,127185.0573,-140.1483
2025-06-25 10:42:00,6,5588,43519.0163,36.4341
2025-06-25 11:00:00,3,5588,123075.3398,-137.3271
2025-06-25 11:20:00,3,5588,119134.9211,-134.2491
2025-06-25 11:30:00,1,5588,-100.0,-145.517
2025-06-25 11:36:00,4,5588,53298.2105,-103.4987
2025-06-25 11:36:00,8,5588,158700.8044,33.6308
2025-06-25 11:50:00,5,5588,-100.0,-59.67
2025-06-25 11:50:00,10,5588,-100.0,46.3972
2025-06-25 12:06:00,6,5588,67527.2458,15.4486
2025-06-25 12:10:00,10,5588,-100.0,44.3799
2025-06-25 12:28:00,2,5588,157339.8341,-139.9772
2025-06-25 12:30:00,10,5588,-100.0,42.541
2025-06-25 12:36:00,4,5588,58044.0318,-81.2659
2025-06-25 12:50:00,3,5588,106698.7433,-118.6246
2025-06-25 13:00:00,6,5588,85756.7967,8.6308
2025-06-25 13:00:00,4,5588,62281.7705,-73.4062
2025-06-25 13:20:00,7,5588,145639.6837,12.8002
2025-06-25 13:24:00,2,5588,146113.6372,-133.2565
2025-06-25 13:30:00,7,5588,149040.6938,12.1354
2025-06-25 13:30:00,6,5588,95858.1097,6.1029
2025-06-25 13:48:00,2,5588,142124.5658,-130.2122
2025-06-25 14:00:00,6,5588,106279.3003,4.0506
2025-06-25 14:20:00,1,5588,-100.0,-126.6223
2025-06-25 14:24:00,4,5588,82524.0983,-54.5759
