Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 17:00:00,2,1226,119241.7363,-119.9236
2025-06-25 17:08:00,2,1226,115378.4389,-120.2499
2025-06-25 17:10:00,5,1226,-100.0,-14.4007
2025-06-25 17:16:00,2,1226,111748.9171,-120.4318
2025-06-25 17:30:00,4,1226,85944.1844,-32.3225
2025-06-25 17:30:00,6,1226,142144.3841,10.7839
2025-06-25 17:50:00,5,1226,-100.0,-3.6415
2025-06-25 17:50:00,1,1226,-100.0,-122.8813
2025-06-25 18:00:00,3,1226,69801.663,-78.9108
2025-06-25 18:00:00,5,1226,-100.0,-1.2047
2025-06-25 18:06:00,6,1226,152288.725,15.8231
2025-06-25 18:10:00,3,1226,65969.1814,-76.4984
2025-06-25 18:18:00,6,1226,155977.0312,17.3905
2025-06-25 18:50:00,3,1226,53469.2889,-64.1916
2025-06-25 18:54:00,4,1226,89773.812,-7.4014
2025-06-25 19:00:00,5,1226,-100.0,11.4307
2025-06-25 19:10:00,3,1226,48456.8977,-55.6243
2025-06-25 19:30:00,4,1226,96359.2116,1.794
2025-06-25 19:30:00,5,1226,-100.0,16.4676
