Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 05:00:00,1,7442,-100.0,-154.7773
2025-06-25 05:00:00,5,7442,-100.0,29.6202
2025-06-25 05:20:00,3,7442,14527.9187,-80.8278
2025-06-25 05:40:00,5,7442,-100.0,31.8737
2025-06-25 05:48:00,6,7442,147705.7895,36.1281
2025-06-25 05:50:00,3,7442,25054.8586,-123.348
2025-06-25 05:50:00,1,7442,-100.0,-156.0379
2025-06-25 05:54:00,4,7442,50978.5738,15.0157
2025-06-25 05:56:00,2,7442,84285.9623,-157.8925
2025-06-25 06:12:00,4,7442,40930.7008,13.028
2025-06-25 06:12:00,6,7442,134561.748,37.4251
2025-06-25 06:28:00,2,7442,103002.1033,-157.979
2025-06-25 06:54:00,6,7442,119407.3968,35.3645
2025-06-25 07:12:00,6,7442,115708.3277,32.8403
2025-06-25 07:24:00,6,7442,113462.6152,31.0578
2025-06-25 07:36:00,4,7442,35001.3149,-30.8601
2025-06-25 07:40:00,5,7442,-100.0,13.2781
2025-06-25 07:40:00,1,7442,-100.0,-145.8669
2025-06-25 07:42:00,6,7442,110219.5688,28.4381
2025-06-25 07:50:00,5,7442,-100.0,9.385
2025-06-25 08:00:00,1,7442,-100.0,-143.2788
2025-06-25 08:30:00,3,7442,80622.1881,-115.5656
2025-06-25 08:40:00,5,7442,-100.0,-10.2496
2025-06-25 08:44:00,2,7442,126920.1491,-136.905
2025-06-25 08:48:00,4,7442,56006.7438,-51.2424
2025-06-25 09:10:00,3,7442,89335.72,-105.6978
2025-06-25 09:20:00,5,7442,-100.0,-19.8236
2025-06-25 09:20:00,1,7442,-100.0,-130.4319
2025-06-25 09:36:00,6,7442,117023.9684,6.1273
2025-06-25 09:40:00,1,7442,-100.0,-126.4056
2025-06-25 09:56:00,2,7442,132556.1782,-122.5704
2025-06-25 10:00:00,1,7442,-100.0,-123.0058
2025-06-25 10:00:00,4,7442,88600.0174,-50.6488
2025-06-25 10:00:00,5,7442,-100.0,-25.8809
2025-06-25 10:04:00,2,7442,133819.7297,-121.0501
2025-06-25 10:12:00,4,7442,94180.0648,-50.7044
2025-06-25 10:24:00,4,7442,99749.3314,-50.6676
2025-06-25 10:24:00,6,7442,130300.0081,-2.0252
2025-06-25 11:06:00,4,7442,119551.2197,-50.1422
2025-06-25 11:08:00,2,7442,145573.7647,-109.7395
2025-06-25 11:10:00,1,7442,-100.0,-111.0892
2025-06-25 11:20:00,1,7442,-100.0,-109.3871
2025-06-25 11:30:00,5,7442,-100.0,-33.3417
2025-06-25 11:50:00,5,7442,-100.0,-34.2869
2025-06-25 12:10:00,3,7442,151783.1345,-74.2834
2025-06-25 12:10:00,5,7442,-100.0,-32.2463
