Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 05:00:00,2,5114,34567.2541,-161.9334
2025-06-25 05:00:00,5,5114,-100.0,29.8291
2025-06-25 05:10:00,5,5114,-100.0,29.048
2025-06-25 05:20:00,5,5114,-100.0,28.08
2025-06-25 05:20:00,1,5114,-100.0,-151.8817
2025-06-25 05:30:00,3,5114,26252.5194,-27.7854
2025-06-25 05:50:00,5,5114,-100.0,23.4246
2025-06-25 06:00:00,1,5114,-100.0,-139.7519
2025-06-25 06:12:00,4,5114,88164.09,4.4352
2025-06-25 06:30:00,5,5114,-100.0,16.2121
2025-06-25 06:30:00,1,5114,-100.0,-132.1331
2025-06-25 06:50:00,1,5114,-100.0,-128.6583
2025-06-25 07:08:00,2,5114,70949.1043,-124.1395
2025-06-25 07:16:00,2,5114,73550.7001,-123.15
2025-06-25 07:20:00,5,5114,-100.0,6.9873
2025-06-25 07:24:00,4,5114,87937.2204,-13.1543
2025-06-25 07:30:00,5,5114,-100.0,4.9828
2025-06-25 07:50:00,5,5114,-100.0,1.0589
2025-06-25 07:54:00,4,5114,90407.6553,-20.0572
2025-06-25 07:56:00,2,5114,86823.1365,-118.5166
2025-06-25 08:04:00,2,5114,89169.4035,-117.4559
2025-06-25 08:24:00,6,5114,156218.3922,11.2357
2025-06-25 08:44:00,2,5114,102266.9943,-112.6689
2025-06-25 08:50:00,5,5114,-100.0,-11.0266
2025-06-25 08:50:00,1,5114,-100.0,-114.3725
2025-06-25 08:54:00,4,5114,102120.7169,-31.7302
2025-06-25 09:00:00,6,5114,154623.9793,6.2019
2025-06-25 09:18:00,4,5114,105439.3192,-36.7632
2025-06-25 09:20:00,5,5114,-100.0,-17.0679
2025-06-25 09:40:00,2,5114,123795.3011,-110.3625
2025-06-25 09:40:00,1,5114,-100.0,-112.3398
2025-06-25 09:42:00,6,5114,150510.9758,0.13479
2025-06-25 10:06:00,4,5114,118124.921,-43.6866
2025-06-25 10:24:00,6,5114,154070.9608,-5.9472
2025-06-25 10:48:00,6,5114,155358.774,-9.3703
2025-06-25 11:08:00,2,5114,155396.311,-105.0249
2025-06-25 14:30:00,6,5114,144838.5249,-44.0014
2025-06-25 14:40:00,10,5114,-100.0,3.8496
2025-06-25 14:40:00,5,5114,-100.0,-70.8588
2025-06-25 15:00:00,9,5114,147736.9581,0.45181
2025-06-25 15:00:00,7,5114,156988.4277,-33.2259
2025-06-25 15:08:00,9,5114,141348.6381,-0.24554
2025-06-25 15:10:00,5,5114,-100.0,-80.1644
2025-06-25 15:12:00,8,5114,154602.3575,-16.0487
2025-06-25 15:18:00,6,5114,129506.0483,-59.1773
2025-06-25 15:20:00,10,5114,-100.0,0.90521
2025-06-25 15:20:00,5,5114,-100.0,-83.369
2025-06-25 15:32:00,9,5114,122679.8901,-2.7414
2025-06-25 15:48:00,9,5114,110658.2323,-4.8587
2025-06-25 15:50:00,7,5114,133650.8767,-46.4692
2025-06-25 16:00:00,8,5114,122284.605,-24.971
2025-06-25 16:04:00,9,5114,97630.2308,-6.2934
2025-06-25 16:20:00,9,5114,84448.1591,-7.86
2025-06-25 16:36:00,9,5114,71026.2377,-10.1918
2025-06-25 16:48:00,6,5114,122244.5746,-92.6461
