Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 19:24:00,6,7148,139091.4456,-46.5701
2025-06-25 19:30:00,10,7148,-100.0,5.4492
2025-06-25 19:30:00,5,7148,-100.0,-70.5532
2025-06-25 19:42:00,6,7148,134587.4203,-44.2019
2025-06-25 19:50:00,10,7148,-100.0,8.2324
2025-06-25 19:50:00,5,7148,-100.0,-69.0641
2025-06-25 20:30:00,10,7148,-100.0,10.9259
2025-06-25 20:30:00,5,7148,-100.0,-65.4083
2025-06-25 20:36:00,4,7148,155864.4974,-76.4967
2025-06-25 20:42:00,6,7148,129376.1933,-36.5517
2025-06-25 20:50:00,5,7148,-100.0,-62.9423
2025-06-25 20:54:00,6,7148,126475.5843,-33.7291
2025-06-25 21:12:00,6,7148,123106.5443,-29.0305
2025-06-25 22:20:00,1,7148,-100.0,-122.1368
2025-06-25 22:20:00,2,7148,154186.3687,-121.1007
2025-06-25 22:30:00,4,7148,98515.4736,-60.232
2025-06-25 22:52:00,2,7148,145730.865,-120.0811
2025-06-25 23:00:00,1,7148,-100.0,-120.9587
2025-06-25 23:00:00,4,7148,97279.8389,-55.482
2025-06-25 23:08:00,2,7148,141698.3563,-119.4572
2025-06-25 23:12:00,4,7148,97078.2979,-53.6744
2025-06-25 23:16:00,2,7148,139553.7695,-119.1934
2025-06-25 23:20:00,5,7148,-100.0,-29.5065
2025-06-25 23:20:00,1,7148,-100.0,-120.3702
2025-06-25 23:42:00,6,7148,130642.9973,0.88333
2025-06-26 00:12:00,4,7148,88243.4245,-38.4806
2025-06-26 00:12:00,6,7148,137200.9554,7.3912
2025-06-26 00:20:00,1,7148,-100.0,-121.8502
2025-06-26 00:40:00,5,7148,-100.0,-6.0557
2025-06-26 00:42:00,4,7148,84555.0246,-28.4941
2025-06-26 00:54:00,4,7148,83668.4138,-24.1646
2025-06-26 01:00:00,4,7148,83410.7095,-21.8413
2025-06-26 01:00:00,2,7148,90085.2152,-122.9711
2025-06-26 01:08:00,2,7148,86089.1496,-123.6288
2025-06-26 01:10:00,1,7148,-100.0,-125.3495
2025-06-26 01:12:00,4,7148,83387.4169,-17.3682
2025-06-26 01:20:00,1,7148,-100.0,-126.3407
2025-06-26 01:32:00,2,7148,73094.3972,-126.5249
