Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 20:10:00,10,9491,-100.0,9.9634
2025-06-25 20:18:00,4,9491,159102.0157,-68.6938
2025-06-25 20:30:00,6,9491,143473.8812,-28.7449
2025-06-25 20:30:00,10,9491,-100.0,13.0485
2025-06-25 20:50:00,1,9491,-100.0,-111.9934
2025-06-25 21:00:00,3,9491,159482.6802,-91.3197
2025-06-25 21:10:00,3,9491,153404.8127,-91.062
2025-06-25 21:10:00,1,9491,-100.0,-112.9127
2025-06-25 21:24:00,4,9491,127144.4081,-60.1612
2025-06-25 21:30:00,1,9491,-100.0,-113.9433
2025-06-25 21:30:00,5,9491,-100.0,-41.7939
2025-06-25 21:56:00,2,9491,148808.5113,-114.0188
2025-06-25 22:00:00,1,9491,-100.0,-115.7434
2025-06-25 22:12:00,4,9491,106373.1963,-50.8252
2025-06-25 22:30:00,6,9491,135719.9364,0.13513
2025-06-25 22:36:00,2,9491,126986.2032,-116.783
