Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 05:30:00,6,5786,142784.2705,-34.4151
2025-06-25 05:50:00,10,5786,-100.0,9.6469
2025-06-25 07:00:00,5,5786,-100.0,-54.3239
2025-06-25 07:00:00,10,5786,-100.0,14.6309
2025-06-25 07:20:00,1,5786,-100.0,-113.1556
2025-06-25 07:20:00,5,5786,-100.0,-52.0875
2025-06-25 07:30:00,1,5786,-100.0,-113.3683
2025-06-25 07:42:00,4,5786,135860.8372,-64.9016
2025-06-25 08:00:00,6,5786,133313.8034,-19.5294
2025-06-25 08:00:00,3,5786,152235.1414,-92.3797
2025-06-25 08:00:00,5,5786,-100.0,-47.3674
2025-06-25 08:10:00,1,5786,-100.0,-114.1553
2025-06-25 08:10:00,5,5786,-100.0,-46.4476
2025-06-25 08:12:00,6,5786,133287.7575,-18.5233
2025-06-25 08:42:00,6,5786,133012.349,-15.4012
2025-06-25 08:48:00,4,5786,121547.3758,-59.6843
2025-06-25 08:48:00,6,5786,132376.1928,-14.1585
