Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 05:06:00,4,2190,65238.6501,-128.7984
2025-06-25 05:18:00,4,2190,67711.2591,-127.1252
2025-06-25 05:20:00,10,2190,-100.0,54.6165
2025-06-25 05:20:00,3,2190,138603.3492,-139.7721
2025-06-25 05:56:00,9,2190,151837.5897,50.7718
2025-06-25 06:00:00,5,2190,-100.0,-117.0322
2025-06-25 06:18:00,6,2190,33977.1358,7.8941
2025-06-25 06:24:00,4,2190,76219.2138,-115.018
2025-06-25 06:30:00,4,2190,76902.5147,-113.8331
2025-06-25 06:30:00,7,2190,89422.621,15.1384
2025-06-25 06:36:00,4,2190,77585.5545,-112.7572
2025-06-25 06:48:00,6,2190,39351.5458,-2.3989
2025-06-25 06:50:00,5,2190,-100.0,-99.3462
2025-06-25 06:52:00,9,2190,150392.0909,44.7384
2025-06-25 07:00:00,5,2190,-100.0,-96.698
2025-06-25 07:08:00,9,2190,150162.0391,42.9843
2025-06-25 07:10:00,10,2190,-100.0,44.0991
2025-06-25 07:24:00,9,2190,149999.2453,41.2539
2025-06-25 07:24:00,4,2190,84631.4581,-104.3848
2025-06-25 07:30:00,3,2190,145596.3299,-125.6521
2025-06-25 07:30:00,5,2190,-100.0,-89.6292
2025-06-25 07:36:00,6,2190,49593.1464,-14.0078
2025-06-25 07:54:00,8,2190,138713.0698,21.7026
2025-06-25 07:56:00,9,2190,149963.8596,37.7918
2025-06-25 08:04:00,9,2190,150041.2311,36.9239
2025-06-25 08:12:00,6,2190,57979.1154,-19.9833
2025-06-25 08:18:00,4,2190,94263.0392,-97.0096
2025-06-25 08:20:00,5,2190,-100.0,-81.6307
2025-06-25 08:30:00,3,2190,150666.3071,-119.5482
2025-06-25 08:30:00,8,2190,142115.9309,17.8833
2025-06-25 08:40:00,7,2190,109947.7575,-2.3457
2025-06-25 08:44:00,9,2190,151049.6372,32.8383
2025-06-25 08:50:00,7,2190,111739.899,-3.3443
2025-06-25 08:50:00,10,2190,-100.0,33.8051
2025-06-25 08:52:00,9,2190,151312.9764,32.0568
2025-06-25 08:54:00,4,2190,101160.7423,-92.9094
2025-06-25 09:16:00,9,2190,152539.3953,29.6127
2025-06-25 09:30:00,4,2190,108334.5119,-89.2978
2025-06-25 09:30:00,3,2190,156804.9949,-113.9461
2025-06-25 09:30:00,8,2190,149248.8307,12.1504
2025-06-25 09:48:00,4,2190,112411.8881,-87.5494
2025-06-25 10:00:00,6,2190,85161.8728,-29.7373
2025-06-25 10:00:00,4,2190,114993.3306,-86.5357
2025-06-25 10:04:00,9,2190,155755.6828,24.7881
2025-06-25 10:12:00,4,2190,117670.078,-85.585
2025-06-25 10:20:00,5,2190,-100.0,-70.6809
2025-06-25 10:24:00,4,2190,120386.4614,-84.6859
2025-06-25 10:28:00,9,2190,157600.9475,22.4173
2025-06-25 10:40:00,5,2190,-100.0,-69.4961
2025-06-25 10:40:00,10,2190,-100.0,23.0077
2025-06-25 11:00:00,5,2190,-100.0,-68.1348
2025-06-25 11:10:00,10,2190,-100.0,20.535
2025-06-25 11:20:00,7,2190,144531.4375,-14.7108
2025-06-25 11:30:00,5,2190,-100.0,-68.1883
2025-06-25 11:40:00,5,2190,-100.0,-69.214
2025-06-25 11:40:00,10,2190,-100.0,17.7203
2025-06-25 11:40:00,7,2190,143915.3664,-17.5288
2025-06-25 11:42:00,6,2190,108493.8325,-36.9836
2025-06-25 11:50:00,10,2190,-100.0,16.572
2025-06-25 11:50:00,5,2190,-100.0,-70.1365
2025-06-25 11:56:00,9,2190,157850.3004,13.9712
2025-06-25 12:00:00,5,2190,-100.0,-70.7155
2025-06-25 12:04:00,9,2190,156630.4944,12.9854
2025-06-25 12:10:00,7,2190,146263.7816,-21.7297
2025-06-25 12:20:00,7,2190,147009.8112,-23.0675
2025-06-25 12:20:00,9,2190,154501.4528,11.0411
2025-06-25 12:20:00,10,2190,-100.0,12.9614
2025-06-25 12:40:00,5,2190,-100.0,-73.8719
2025-06-25 12:40:00,10,2190,-100.0,10.4119
2025-06-25 12:40:00,7,2190,148827.8976,-25.8584
2025-06-25 13:00:00,9,2190,150809.2405,5.6682
2025-06-25 13:24:00,9,2190,151120.6794,2.1665
2025-06-25 13:30:00,6,2190,134610.378,-51.1246
2025-06-25 13:48:00,6,2190,139799.5601,-52.6351
2025-06-25 14:00:00,10,2190,-100.0,0.097598
2025-06-25 14:10:00,10,2190,-100.0,-0.51294
