Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 10:10:00,5,5217,-100.0,-24.4898
2025-06-25 10:10:00,1,5217,-100.0,-95.806
2025-06-25 10:36:00,2,5217,136009.8446,-96.7299
2025-06-25 11:20:00,1,5217,-100.0,-105.4831
2025-06-25 11:48:00,2,5217,128239.676,-107.45
2025-06-25 12:10:00,3,5217,110512.4261,-81.4533
2025-06-25 12:30:00,1,5217,-100.0,-115.7204
2025-06-25 12:36:00,2,5217,126298.8823,-114.9783
2025-06-25 12:44:00,2,5217,126119.1808,-116.2337
2025-06-25 13:00:00,5,5217,-100.0,-21.7521
2025-06-25 13:00:00,1,5217,-100.0,-120.1385
2025-06-25 13:06:00,4,5217,91181.943,-45.2646
2025-06-25 13:10:00,5,5217,-100.0,-21.424
2025-06-25 13:18:00,6,5217,127907.2736,4.4396
2025-06-25 13:36:00,4,5217,81331.11,-47.2874
2025-06-25 13:40:00,3,5217,94664.787,-96.6897
2025-06-25 14:10:00,5,5217,-100.0,-18.3404
2025-06-25 14:18:00,4,5217,66650.3269,-50.3968
2025-06-25 14:20:00,3,5217,88986.2314,-104.9832
2025-06-25 14:30:00,3,5217,87916.5742,-107.07
2025-06-25 14:40:00,3,5217,86768.4409,-109.4564
2025-06-25 14:42:00,6,5217,105818.6849,14.2473
2025-06-25 14:50:00,7,5217,158264.7801,17.9477
2025-06-25 14:52:00,2,5217,129392.8637,-136.4919
2025-06-25 14:54:00,6,5217,103009.6995,16.0296
2025-06-25 14:54:00,4,5217,54490.9469,-54.0477
