Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 21:00:00,10,289,-100.0,-9.51
2025-06-25 21:00:00,5,289,-100.0,-83.1808
2025-06-25 21:06:00,8,289,159305.036,-25.8234
2025-06-25 21:20:00,10,289,-100.0,-10.1455
2025-06-25 21:20:00,5,289,-100.0,-85.6305
2025-06-25 21:30:00,5,289,-100.0,-86.9696
2025-06-25 21:40:00,7,289,154434.8779,-48.2582
2025-06-25 21:56:00,9,289,116266.4342,-13.9244
2025-06-25 22:06:00,8,289,137946.1783,-30.0481
2025-06-25 22:10:00,5,289,-100.0,-92.1093
2025-06-25 22:12:00,8,289,135951.1883,-30.52
2025-06-25 22:30:00,5,289,-100.0,-94.7362
2025-06-25 22:36:00,9,289,100451.3464,-16.0636
2025-06-25 22:44:00,9,289,97404.2424,-16.5545
2025-06-25 23:00:00,9,289,91174.1953,-17.663
2025-06-25 23:18:00,8,289,113599.3129,-37.2002
2025-06-25 23:20:00,7,289,130572.205,-61.4478
2025-06-25 23:20:00,5,289,-100.0,-101.1085
2025-06-25 23:40:00,5,289,-100.0,-103.6449
2025-06-25 23:48:00,9,289,72571.3489,-21.8513
2025-06-25 23:50:00,10,289,-100.0,-17.735
2025-06-25 23:50:00,5,289,-100.0,-104.9227
2025-06-25 23:54:00,8,289,101777.2971,-41.9616
2025-06-26 00:06:00,8,289,98143.3562,-43.7408
2025-06-26 00:12:00,8,289,96301.043,-44.7154
2025-06-26 00:18:00,8,289,94298.8155,-45.8542
2025-06-26 00:20:00,10,289,-100.0,-21.0038
2025-06-26 00:20:00,9,289,60215.6163,-26.1096
2025-06-26 00:30:00,5,289,-100.0,-109.8239
