Time,SensorID,BoatID,Distance,Azimuth
2025-06-25 17:00:00,7,3685,95455.0572,-24.0176
2025-06-25 17:00:00,10,3685,-100.0,27.2922
2025-06-25 17:10:00,5,3685,-100.0,-95.091
2025-06-25 17:12:00,4,3685,138313.6985,-102.2004
2025-06-25 17:16:00,9,3685,114077.57,23.164
2025-06-25 17:20:00,10,3685,-100.0,25.1075
2025-06-25 17:30:00,5,3685,-100.0,-94.0381
2025-06-25 17:56:00,9,3685,114443.1081,18.087
2025-06-25 18:10:00,5,3685,-100.0,-91.5313
2025-06-25 18:12:00,6,3685,88758.5524,-60.4106
2025-06-25 18:12:00,9,3685,114923.4056,15.7303
2025-06-25 18:20:00,9,3685,115187.6844,14.6434
2025-06-25 18:20:00,5,3685,-100.0,-91.004
2025-06-25 18:24:00,8,3685,123467.1878,-6.1832
2025-06-25 18:30:00,10,3685,-100.0,15.7011
2025-06-25 18:30:00,7,3685,113800.9986,-32.3061
2025-06-25 18:30:00,5,3685,-100.0,-90.4505
2025-06-25 18:42:00,4,3685,158474.8147,-97.2604
2025-06-25 18:50:00,10,3685,-100.0,13.3263
2025-06-25 19:00:00,6,3685,101186.9162,-61.1661
2025-06-25 19:18:00,8,3685,130548.7389,-11.1846
2025-06-25 19:30:00,10,3685,-100.0,8.671
2025-06-25 19:30:00,5,3685,-100.0,-87.8838
2025-06-25 19:42:00,8,3685,134797.2528,-13.309
2025-06-25 20:12:00,9,3685,126986.0491,2.47
2025-06-25 20:44:00,9,3685,134754.7237,0.76276
2025-06-25 20:52:00,9,3685,136557.8794,0.2728
2025-06-25 20:54:00,8,3685,153444.7541,-15.4361
2025-06-25 21:00:00,5,3685,-100.0,-80.5726
2025-06-25 21:10:00,7,3685,152975.6907,-35.6255
2025-06-25 21:18:00,8,3685,159547.3753,-16.0597
2025-06-25 21:20:00,10,3685,-100.0,0.87559
2025-06-25 21:48:00,9,3685,149152.1557,-2.9574
2025-06-25 21:56:00,9,3685,150639.4419,-3.46
2025-06-25 22:10:00,5,3685,-100.0,-76.1909
